feature,importance,fold
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,1
PREV_NAME_YIELD_GROUP_XNA_MEAN,0,1
PREV_NAME_YIELD_GROUP_high_MEAN,0,1
PREV_NAME_YIELD_GROUP_low_action_MEAN,0,1
PREV_NAME_YIELD_GROUP_low_normal_MEAN,1,1
PREV_NAME_YIELD_GROUP_middle_MEAN,0,1
PREV_NAME_YIELD_GROUP_nan_MEAN,0,1
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,0,1
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,0,1
PREV_PRODUCT_COMBINATION_Cash_MEAN,0,1
PREV_PRODUCT_COMBINATION_Cash_Street__high_MEAN,0,1
PREV_PRODUCT_COMBINATION_Cash_Street__low_MEAN,0,1
PREV_PRODUCT_COMBINATION_Cash_Street__middle_MEAN,0,1
PREV_PRODUCT_COMBINATION_Cash_X_Sell__high_MEAN,0,1
PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,0,1
PREV_PRODUCT_COMBINATION_Cash_X_Sell__middle_MEAN,0,1
PREV_PRODUCT_COMBINATION_POS_household_with_interest_MEAN,1,1
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,0,1
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,0,1
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,0,1
PREV_PRODUCT_COMBINATION_POS_mobile_with_interest_MEAN,0,1
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,0,1
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,0,1
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,0,1
PREV_PRODUCT_COMBINATION_nan_MEAN,0,1
APPROVED_AMT_ANNUITY_MIN,0,1
APPROVED_AMT_ANNUITY_MAX,0,1
APPROVED_AMT_ANNUITY_MEAN,0,1
APPROVED_AMT_APPLICATION_MIN,0,1
APPROVED_AMT_APPLICATION_MAX,0,1
APPROVED_AMT_APPLICATION_MEAN,0,1
APPROVED_AMT_CREDIT_MIN,2,1
APPROVED_AMT_CREDIT_MAX,1,1
APPROVED_AMT_CREDIT_MEAN,0,1
APPROVED_APP_CREDIT_PERC_MIN,0,1
APPROVED_APP_CREDIT_PERC_MAX,0,1
APPROVED_APP_CREDIT_PERC_MEAN,0,1
APPROVED_APP_CREDIT_PERC_VAR,0,1
APPROVED_AMT_DOWN_PAYMENT_MIN,0,1
APPROVED_AMT_DOWN_PAYMENT_MAX,0,1
APPROVED_AMT_DOWN_PAYMENT_MEAN,0,1
APPROVED_AMT_GOODS_PRICE_MIN,2,1
APPROVED_AMT_GOODS_PRICE_MAX,0,1
APPROVED_AMT_GOODS_PRICE_MEAN,0,1
APPROVED_HOUR_APPR_PROCESS_START_MIN,0,1
APPROVED_HOUR_APPR_PROCESS_START_MAX,0,1
APPROVED_HOUR_APPR_PROCESS_START_MEAN,0,1
APPROVED_RATE_DOWN_PAYMENT_MIN,0,1
APPROVED_RATE_DOWN_PAYMENT_MAX,0,1
APPROVED_RATE_DOWN_PAYMENT_MEAN,0,1
APPROVED_DAYS_DECISION_MIN,0,1
APPROVED_DAYS_DECISION_MAX,0,1
APPROVED_DAYS_DECISION_MEAN,0,1
APPROVED_CNT_PAYMENT_MEAN,0,1
APPROVED_CNT_PAYMENT_SUM,0,1
REFUSED_AMT_ANNUITY_MIN,0,1
REFUSED_AMT_ANNUITY_MAX,0,1
REFUSED_AMT_ANNUITY_MEAN,0,1
REFUSED_AMT_APPLICATION_MIN,0,1
REFUSED_AMT_APPLICATION_MAX,0,1
REFUSED_AMT_APPLICATION_MEAN,0,1
REFUSED_AMT_CREDIT_MIN,0,1
REFUSED_AMT_CREDIT_MAX,0,1
REFUSED_AMT_CREDIT_MEAN,0,1
REFUSED_APP_CREDIT_PERC_MIN,0,1
REFUSED_APP_CREDIT_PERC_MAX,0,1
REFUSED_APP_CREDIT_PERC_MEAN,0,1
REFUSED_APP_CREDIT_PERC_VAR,0,1
REFUSED_AMT_DOWN_PAYMENT_MIN,0,1
REFUSED_AMT_DOWN_PAYMENT_MAX,0,1
REFUSED_AMT_DOWN_PAYMENT_MEAN,0,1
REFUSED_AMT_GOODS_PRICE_MIN,0,1
REFUSED_AMT_GOODS_PRICE_MAX,0,1
REFUSED_AMT_GOODS_PRICE_MEAN,0,1
REFUSED_HOUR_APPR_PROCESS_START_MIN,0,1
REFUSED_HOUR_APPR_PROCESS_START_MAX,0,1
REFUSED_HOUR_APPR_PROCESS_START_MEAN,0,1
REFUSED_RATE_DOWN_PAYMENT_MIN,0,1
REFUSED_RATE_DOWN_PAYMENT_MAX,0,1
REFUSED_RATE_DOWN_PAYMENT_MEAN,0,1
REFUSED_DAYS_DECISION_MIN,0,1
REFUSED_DAYS_DECISION_MAX,0,1
REFUSED_DAYS_DECISION_MEAN,0,1
REFUSED_CNT_PAYMENT_MEAN,0,1
REFUSED_CNT_PAYMENT_SUM,0,1
POS_MONTHS_BALANCE_MAX,0,1
POS_MONTHS_BALANCE_MEAN,1,1
POS_MONTHS_BALANCE_SIZE,0,1
POS_SK_DPD_MAX,0,1
POS_SK_DPD_MEAN,0,1
POS_SK_DPD_DEF_MAX,0,1
POS_SK_DPD_DEF_MEAN,0,1
POS_NAME_CONTRACT_STATUS_Active_MEAN,0,1
POS_NAME_CONTRACT_STATUS_Approved_MEAN,0,1
POS_NAME_CONTRACT_STATUS_Completed_MEAN,0,1
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,1
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,0,1
POS_NAME_CONTRACT_STATUS_Signed_MEAN,0,1
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,1
POS_COUNT,0,1
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,0,1
INSTAL_DPD_MAX,0,1
INSTAL_DPD_MEAN,0,1
INSTAL_DPD_SUM,0,1
INSTAL_DBD_MAX,4,1
INSTAL_DBD_MEAN,3,1
INSTAL_DBD_SUM,5,1
INSTAL_PAYMENT_PERC_MAX,0,1
INSTAL_PAYMENT_PERC_MEAN,1,1
INSTAL_PAYMENT_PERC_SUM,1,1
INSTAL_PAYMENT_PERC_VAR,0,1
INSTAL_PAYMENT_DIFF_MAX,2,1
INSTAL_PAYMENT_DIFF_MEAN,1,1
INSTAL_PAYMENT_DIFF_SUM,0,1
INSTAL_PAYMENT_DIFF_VAR,0,1
INSTAL_AMT_INSTALMENT_MAX,10,1
INSTAL_AMT_INSTALMENT_MEAN,6,1
INSTAL_AMT_INSTALMENT_SUM,10,1
INSTAL_AMT_PAYMENT_MIN,4,1
INSTAL_AMT_PAYMENT_MAX,3,1
INSTAL_AMT_PAYMENT_MEAN,1,1
INSTAL_AMT_PAYMENT_SUM,1,1
INSTAL_DAYS_ENTRY_PAYMENT_MAX,2,1
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,2,1
INSTAL_DAYS_ENTRY_PAYMENT_SUM,10,1
INSTAL_COUNT,1,1
CC_MONTHS_BALANCE_MIN,0,1
CC_MONTHS_BALANCE_MAX,0,1
CC_MONTHS_BALANCE_MEAN,1,1
CC_MONTHS_BALANCE_SUM,0,1
CC_MONTHS_BALANCE_VAR,0,1
CC_AMT_BALANCE_MIN,0,1
CC_AMT_BALANCE_MAX,3,1
CC_AMT_BALANCE_MEAN,1,1
CC_AMT_BALANCE_SUM,2,1
CC_AMT_BALANCE_VAR,0,1
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0,1
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0,1
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,0,1
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,1,1
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,0,1
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,1
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,0,1
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,0,1
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0,1
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,0,1
CC_AMT_DRAWINGS_CURRENT_MIN,1,1
CC_AMT_DRAWINGS_CURRENT_MAX,0,1
CC_AMT_DRAWINGS_CURRENT_MEAN,0,1
CC_AMT_DRAWINGS_CURRENT_SUM,0,1
CC_AMT_DRAWINGS_CURRENT_VAR,0,1
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,1
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,0,1
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0,1
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0,1
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,0,1
CC_AMT_DRAWINGS_POS_CURRENT_MIN,0,1
CC_AMT_DRAWINGS_POS_CURRENT_MAX,0,1
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,0,1
CC_AMT_DRAWINGS_POS_CURRENT_SUM,0,1
CC_AMT_DRAWINGS_POS_CURRENT_VAR,0,1
CC_AMT_INST_MIN_REGULARITY_MIN,2,1
CC_AMT_INST_MIN_REGULARITY_MAX,0,1
CC_AMT_INST_MIN_REGULARITY_MEAN,1,1
CC_AMT_INST_MIN_REGULARITY_SUM,0,1
CC_AMT_INST_MIN_REGULARITY_VAR,0,1
CC_AMT_PAYMENT_CURRENT_MIN,0,1
CC_AMT_PAYMENT_CURRENT_MAX,0,1
CC_AMT_PAYMENT_CURRENT_MEAN,0,1
CC_AMT_PAYMENT_CURRENT_SUM,0,1
CC_AMT_PAYMENT_CURRENT_VAR,0,1
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0,1
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0,1
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0,1
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,0,1
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,0,1
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,1,1
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,0,1
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,0,1
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0,1
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,0,1
CC_AMT_RECIVABLE_MIN,0,1
CC_AMT_RECIVABLE_MAX,0,1
CC_AMT_RECIVABLE_MEAN,0,1
CC_AMT_RECIVABLE_SUM,0,1
CC_AMT_RECIVABLE_VAR,0,1
CC_AMT_TOTAL_RECEIVABLE_MIN,0,1
CC_AMT_TOTAL_RECEIVABLE_MAX,1,1
CC_AMT_TOTAL_RECEIVABLE_MEAN,0,1
CC_AMT_TOTAL_RECEIVABLE_SUM,0,1
CC_AMT_TOTAL_RECEIVABLE_VAR,0,1
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,1
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0,1
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,0,1
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0,1
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,0,1
CC_CNT_DRAWINGS_CURRENT_MIN,0,1
CC_CNT_DRAWINGS_CURRENT_MAX,0,1
CC_CNT_DRAWINGS_CURRENT_MEAN,0,1
CC_CNT_DRAWINGS_CURRENT_SUM,0,1
CC_CNT_DRAWINGS_CURRENT_VAR,0,1
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,1
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,1
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0,1
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,1
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,0,1
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0,1
CC_CNT_DRAWINGS_POS_CURRENT_MAX,0,1
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,0,1
CC_CNT_DRAWINGS_POS_CURRENT_SUM,0,1
CC_CNT_DRAWINGS_POS_CURRENT_VAR,0,1
CC_CNT_INSTALMENT_MATURE_CUM_MIN,2,1
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0,1
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,0,1
CC_CNT_INSTALMENT_MATURE_CUM_SUM,0,1
CC_CNT_INSTALMENT_MATURE_CUM_VAR,0,1
CC_SK_DPD_MIN,0,1
CC_SK_DPD_MAX,0,1
CC_SK_DPD_MEAN,0,1
CC_SK_DPD_SUM,0,1
CC_SK_DPD_VAR,0,1
CC_SK_DPD_DEF_MIN,0,1
CC_SK_DPD_DEF_MAX,0,1
CC_SK_DPD_DEF_MEAN,0,1
CC_SK_DPD_DEF_SUM,0,1
CC_SK_DPD_DEF_VAR,0,1
CC_NAME_CONTRACT_STATUS_Active_MIN,0,1
CC_NAME_CONTRACT_STATUS_Active_MAX,0,1
CC_NAME_CONTRACT_STATUS_Active_MEAN,0,1
CC_NAME_CONTRACT_STATUS_Active_SUM,0,1
CC_NAME_CONTRACT_STATUS_Active_VAR,0,1
CC_NAME_CONTRACT_STATUS_Completed_MIN,0,1
CC_NAME_CONTRACT_STATUS_Completed_MAX,0,1
CC_NAME_CONTRACT_STATUS_Completed_MEAN,0,1
CC_NAME_CONTRACT_STATUS_Completed_SUM,0,1
CC_NAME_CONTRACT_STATUS_Completed_VAR,0,1
CC_NAME_CONTRACT_STATUS_Demand_MIN,0,1
CC_NAME_CONTRACT_STATUS_Demand_MAX,0,1
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0,1
CC_NAME_CONTRACT_STATUS_Demand_SUM,0,1
CC_NAME_CONTRACT_STATUS_Demand_VAR,0,1
CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,0,1
CC_NAME_CONTRACT_STATUS_Sent_proposal_MAX,0,1
CC_NAME_CONTRACT_STATUS_Sent_proposal_MEAN,0,1
CC_NAME_CONTRACT_STATUS_Sent_proposal_SUM,0,1
CC_NAME_CONTRACT_STATUS_Sent_proposal_VAR,0,1
CC_NAME_CONTRACT_STATUS_Signed_MIN,0,1
CC_NAME_CONTRACT_STATUS_Signed_MAX,0,1
CC_NAME_CONTRACT_STATUS_Signed_MEAN,0,1
CC_NAME_CONTRACT_STATUS_Signed_SUM,0,1
CC_NAME_CONTRACT_STATUS_Signed_VAR,0,1
CC_NAME_CONTRACT_STATUS_nan_MIN,0,1
CC_NAME_CONTRACT_STATUS_nan_MAX,0,1
CC_NAME_CONTRACT_STATUS_nan_MEAN,0,1
CC_NAME_CONTRACT_STATUS_nan_SUM,0,1
CC_NAME_CONTRACT_STATUS_nan_VAR,0,1
CC_COUNT,0,1
CODE_GENDER,5,2
FLAG_OWN_CAR,2,2
FLAG_OWN_REALTY,7,2
CNT_CHILDREN,8,2
AMT_INCOME_TOTAL,49,2
AMT_CREDIT,65,2
AMT_ANNUITY,45,2
AMT_GOODS_PRICE,43,2
REGION_POPULATION_RELATIVE,71,2
DAYS_BIRTH,64,2
DAYS_EMPLOYED,74,2
DAYS_REGISTRATION,75,2
DAYS_ID_PUBLISH,95,2
OWN_CAR_AGE,38,2
FLAG_MOBIL,0,2
FLAG_EMP_PHONE,0,2
FLAG_WORK_PHONE,4,2
FLAG_CONT_MOBILE,0,2
FLAG_PHONE,6,2
FLAG_EMAIL,3,2
CNT_FAM_MEMBERS,4,2
REGION_RATING_CLIENT,10,2
REGION_RATING_CLIENT_W_CITY,7,2
HOUR_APPR_PROCESS_START,44,2
REG_REGION_NOT_LIVE_REGION,0,2
REG_REGION_NOT_WORK_REGION,1,2
LIVE_REGION_NOT_WORK_REGION,4,2
REG_CITY_NOT_LIVE_CITY,0,2
REG_CITY_NOT_WORK_CITY,3,2
LIVE_CITY_NOT_WORK_CITY,3,2
EXT_SOURCE_1,112,2
EXT_SOURCE_2,124,2
EXT_SOURCE_3,130,2
APARTMENTS_AVG,18,2
BASEMENTAREA_AVG,19,2
YEARS_BEGINEXPLUATATION_AVG,33,2
YEARS_BUILD_AVG,13,2
COMMONAREA_AVG,26,2
ELEVATORS_AVG,5,2
ENTRANCES_AVG,15,2
FLOORSMAX_AVG,8,2
FLOORSMIN_AVG,9,2
LANDAREA_AVG,20,2
LIVINGAPARTMENTS_AVG,6,2
LIVINGAREA_AVG,16,2
NONLIVINGAPARTMENTS_AVG,7,2
NONLIVINGAREA_AVG,19,2
APARTMENTS_MODE,20,2
BASEMENTAREA_MODE,25,2
YEARS_BEGINEXPLUATATION_MODE,17,2
YEARS_BUILD_MODE,4,2
COMMONAREA_MODE,15,2
ELEVATORS_MODE,2,2
ENTRANCES_MODE,6,2
FLOORSMAX_MODE,2,2
FLOORSMIN_MODE,3,2
LANDAREA_MODE,15,2
LIVINGAPARTMENTS_MODE,7,2
LIVINGAREA_MODE,28,2
NONLIVINGAPARTMENTS_MODE,4,2
NONLIVINGAREA_MODE,19,2
APARTMENTS_MEDI,11,2
BASEMENTAREA_MEDI,8,2
YEARS_BEGINEXPLUATATION_MEDI,13,2
YEARS_BUILD_MEDI,2,2
COMMONAREA_MEDI,12,2
ELEVATORS_MEDI,2,2
ENTRANCES_MEDI,4,2
FLOORSMAX_MEDI,2,2
FLOORSMIN_MEDI,5,2
LANDAREA_MEDI,7,2
LIVINGAPARTMENTS_MEDI,1,2
LIVINGAREA_MEDI,9,2
NONLIVINGAPARTMENTS_MEDI,2,2
NONLIVINGAREA_MEDI,4,2
TOTALAREA_MODE,17,2
OBS_30_CNT_SOCIAL_CIRCLE,31,2
DEF_30_CNT_SOCIAL_CIRCLE,16,2
OBS_60_CNT_SOCIAL_CIRCLE,19,2
DEF_60_CNT_SOCIAL_CIRCLE,11,2
DAYS_LAST_PHONE_CHANGE,80,2
FLAG_DOCUMENT_2,0,2
FLAG_DOCUMENT_3,6,2
FLAG_DOCUMENT_4,0,2
FLAG_DOCUMENT_5,0,2
FLAG_DOCUMENT_6,0,2
FLAG_DOCUMENT_7,0,2
FLAG_DOCUMENT_8,0,2
FLAG_DOCUMENT_9,0,2
FLAG_DOCUMENT_10,0,2
FLAG_DOCUMENT_11,0,2
FLAG_DOCUMENT_12,0,2
FLAG_DOCUMENT_13,0,2
FLAG_DOCUMENT_14,0,2
FLAG_DOCUMENT_15,0,2
FLAG_DOCUMENT_16,0,2
FLAG_DOCUMENT_17,0,2
FLAG_DOCUMENT_18,0,2
FLAG_DOCUMENT_19,0,2
FLAG_DOCUMENT_20,0,2
FLAG_DOCUMENT_21,0,2
AMT_REQ_CREDIT_BUREAU_HOUR,2,2
AMT_REQ_CREDIT_BUREAU_DAY,4,2
AMT_REQ_CREDIT_BUREAU_WEEK,0,2
AMT_REQ_CREDIT_BUREAU_MON,6,2
AMT_REQ_CREDIT_BUREAU_QRT,12,2
AMT_REQ_CREDIT_BUREAU_YEAR,41,2
NAME_CONTRACT_TYPE_Cash_loans,4,2
NAME_CONTRACT_TYPE_Revolving_loans,1,2
NAME_TYPE_SUITE_Children,0,2
NAME_TYPE_SUITE_Family,3,2
NAME_TYPE_SUITE_Group_of_people,0,2
NAME_TYPE_SUITE_Other_A,0,2
NAME_TYPE_SUITE_Other_B,0,2
NAME_TYPE_SUITE_Spouse__partner,2,2
NAME_TYPE_SUITE_Unaccompanied,2,2
NAME_INCOME_TYPE_Businessman,0,2
NAME_INCOME_TYPE_Commercial_associate,5,2
NAME_INCOME_TYPE_Pensioner,0,2
NAME_INCOME_TYPE_State_servant,0,2
NAME_INCOME_TYPE_Student,0,2
NAME_INCOME_TYPE_Unemployed,0,2
NAME_INCOME_TYPE_Working,7,2
NAME_EDUCATION_TYPE_Academic_degree,0,2
NAME_EDUCATION_TYPE_Higher_education,23,2
NAME_EDUCATION_TYPE_Incomplete_higher,0,2
NAME_EDUCATION_TYPE_Lower_secondary,1,2
NAME_EDUCATION_TYPE_Secondary___secondary_special,7,2
NAME_FAMILY_STATUS_Civil_marriage,4,2
NAME_FAMILY_STATUS_Married,9,2
NAME_FAMILY_STATUS_Separated,5,2
NAME_FAMILY_STATUS_Single___not_married,2,2
NAME_FAMILY_STATUS_Widow,1,2
NAME_HOUSING_TYPE_Co_op_apartment,0,2
NAME_HOUSING_TYPE_House___apartment,3,2
NAME_HOUSING_TYPE_Municipal_apartment,2,2
NAME_HOUSING_TYPE_Office_apartment,0,2
NAME_HOUSING_TYPE_Rented_apartment,0,2
NAME_HOUSING_TYPE_With_parents,1,2
OCCUPATION_TYPE_Accountants,0,2
OCCUPATION_TYPE_Cleaning_staff,0,2
OCCUPATION_TYPE_Cooking_staff,1,2
OCCUPATION_TYPE_Core_staff,3,2
OCCUPATION_TYPE_Drivers,1,2
OCCUPATION_TYPE_HR_staff,0,2
OCCUPATION_TYPE_High_skill_tech_staff,0,2
OCCUPATION_TYPE_IT_staff,0,2
OCCUPATION_TYPE_Laborers,4,2
OCCUPATION_TYPE_Low_skill_Laborers,1,2
OCCUPATION_TYPE_Managers,6,2
OCCUPATION_TYPE_Medicine_staff,4,2
OCCUPATION_TYPE_Private_service_staff,0,2
OCCUPATION_TYPE_Realty_agents,0,2
OCCUPATION_TYPE_Sales_staff,2,2
OCCUPATION_TYPE_Secretaries,0,2
OCCUPATION_TYPE_Security_staff,2,2
OCCUPATION_TYPE_Waiters_barmen_staff,0,2
WEEKDAY_APPR_PROCESS_START_FRIDAY,6,2
WEEKDAY_APPR_PROCESS_START_MONDAY,3,2
WEEKDAY_APPR_PROCESS_START_SATURDAY,3,2
WEEKDAY_APPR_PROCESS_START_SUNDAY,1,2
WEEKDAY_APPR_PROCESS_START_THURSDAY,8,2
WEEKDAY_APPR_PROCESS_START_TUESDAY,2,2
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,5,2
ORGANIZATION_TYPE_Advertising,0,2
ORGANIZATION_TYPE_Agriculture,0,2
ORGANIZATION_TYPE_Bank,0,2
ORGANIZATION_TYPE_Business_Entity_Type_1,0,2
ORGANIZATION_TYPE_Business_Entity_Type_2,0,2
ORGANIZATION_TYPE_Business_Entity_Type_3,6,2
ORGANIZATION_TYPE_Cleaning,0,2
ORGANIZATION_TYPE_Construction,0,2
ORGANIZATION_TYPE_Culture,0,2
ORGANIZATION_TYPE_Electricity,0,2
ORGANIZATION_TYPE_Emergency,0,2
ORGANIZATION_TYPE_Government,1,2
ORGANIZATION_TYPE_Hotel,0,2
ORGANIZATION_TYPE_Housing,0,2
ORGANIZATION_TYPE_Industry__type_1,0,2
ORGANIZATION_TYPE_Industry__type_10,0,2
ORGANIZATION_TYPE_Industry__type_11,0,2
ORGANIZATION_TYPE_Industry__type_12,0,2
ORGANIZATION_TYPE_Industry__type_13,0,2
ORGANIZATION_TYPE_Industry__type_2,0,2
ORGANIZATION_TYPE_Industry__type_3,2,2
ORGANIZATION_TYPE_Industry__type_4,0,2
ORGANIZATION_TYPE_Industry__type_5,0,2
ORGANIZATION_TYPE_Industry__type_6,0,2
ORGANIZATION_TYPE_Industry__type_7,3,2
ORGANIZATION_TYPE_Industry__type_8,0,2
ORGANIZATION_TYPE_Industry__type_9,0,2
ORGANIZATION_TYPE_Insurance,0,2
ORGANIZATION_TYPE_Kindergarten,0,2
ORGANIZATION_TYPE_Legal_Services,0,2
ORGANIZATION_TYPE_Medicine,0,2
ORGANIZATION_TYPE_Military,0,2
ORGANIZATION_TYPE_Mobile,0,2
ORGANIZATION_TYPE_Other,0,2
ORGANIZATION_TYPE_Police,0,2
ORGANIZATION_TYPE_Postal,0,2
ORGANIZATION_TYPE_Realtor,0,2
ORGANIZATION_TYPE_Religion,0,2
ORGANIZATION_TYPE_Restaurant,0,2
ORGANIZATION_TYPE_School,0,2
ORGANIZATION_TYPE_Security,1,2
ORGANIZATION_TYPE_Security_Ministries,0,2
ORGANIZATION_TYPE_Self_employed,1,2
ORGANIZATION_TYPE_Services,0,2
ORGANIZATION_TYPE_Telecom,0,2
ORGANIZATION_TYPE_Trade__type_1,0,2
ORGANIZATION_TYPE_Trade__type_2,0,2
ORGANIZATION_TYPE_Trade__type_3,0,2
ORGANIZATION_TYPE_Trade__type_4,0,2
ORGANIZATION_TYPE_Trade__type_5,0,2
ORGANIZATION_TYPE_Trade__type_6,0,2
ORGANIZATION_TYPE_Trade__type_7,0,2
ORGANIZATION_TYPE_Transport__type_1,0,2
ORGANIZATION_TYPE_Transport__type_2,0,2
ORGANIZATION_TYPE_Transport__type_3,0,2
ORGANIZATION_TYPE_Transport__type_4,2,2
ORGANIZATION_TYPE_University,0,2
ORGANIZATION_TYPE_XNA,0,2
FONDKAPREMONT_MODE_not_specified,0,2
FONDKAPREMONT_MODE_org_spec_account,0,2
FONDKAPREMONT_MODE_reg_oper_account,0,2
FONDKAPREMONT_MODE_reg_oper_spec_account,0,2
HOUSETYPE_MODE_block_of_flats,1,2
HOUSETYPE_MODE_specific_housing,1,2
HOUSETYPE_MODE_terraced_house,0,2
WALLSMATERIAL_MODE_Block,3,2
WALLSMATERIAL_MODE_Mixed,0,2
WALLSMATERIAL_MODE_Monolithic,0,2
WALLSMATERIAL_MODE_Others,0,2
WALLSMATERIAL_MODE_Panel,3,2
WALLSMATERIAL_MODE_Stone__brick,2,2
WALLSMATERIAL_MODE_Wooden,0,2
EMERGENCYSTATE_MODE_No,1,2
EMERGENCYSTATE_MODE_Yes,0,2
DAYS_EMPLOYED_PERC,74,2
INCOME_CREDIT_PERC,42,2
INCOME_PER_PERSON,43,2
ANNUITY_INCOME_PERC,71,2
PAYMENT_RATE,122,2
BURO_DAYS_CREDIT_MIN,0,2
BURO_DAYS_CREDIT_MAX,0,2
BURO_DAYS_CREDIT_MEAN,0,2
BURO_DAYS_CREDIT_VAR,0,2
BURO_DAYS_CREDIT_ENDDATE_MIN,0,2
BURO_DAYS_CREDIT_ENDDATE_MAX,0,2
BURO_DAYS_CREDIT_ENDDATE_MEAN,0,2
BURO_DAYS_CREDIT_UPDATE_MEAN,0,2
BURO_CREDIT_DAY_OVERDUE_MAX,0,2
BURO_CREDIT_DAY_OVERDUE_MEAN,0,2
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,0,2
BURO_AMT_CREDIT_SUM_MAX,0,2
BURO_AMT_CREDIT_SUM_MEAN,0,2
BURO_AMT_CREDIT_SUM_SUM,0,2
BURO_AMT_CREDIT_SUM_DEBT_MAX,0,2
BURO_AMT_CREDIT_SUM_DEBT_MEAN,0,2
BURO_AMT_CREDIT_SUM_DEBT_SUM,0,2
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,0,2
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,0,2
BURO_AMT_CREDIT_SUM_LIMIT_SUM,0,2
BURO_AMT_ANNUITY_MAX,0,2
BURO_AMT_ANNUITY_MEAN,0,2
BURO_CNT_CREDIT_PROLONG_SUM,0,2
BURO_MONTHS_BALANCE_MIN_MIN,0,2
BURO_MONTHS_BALANCE_MAX_MAX,0,2
BURO_MONTHS_BALANCE_SIZE_MEAN,0,2
BURO_MONTHS_BALANCE_SIZE_SUM,0,2
BURO_CREDIT_ACTIVE_Active_MEAN,0,2
BURO_CREDIT_ACTIVE_Bad_debt_MEAN,0,2
BURO_CREDIT_ACTIVE_Closed_MEAN,0,2
BURO_CREDIT_ACTIVE_Sold_MEAN,0,2
BURO_CREDIT_ACTIVE_nan_MEAN,0,2
BURO_CREDIT_CURRENCY_currency_1_MEAN,0,2
BURO_CREDIT_CURRENCY_currency_2_MEAN,0,2
BURO_CREDIT_CURRENCY_currency_4_MEAN,0,2
BURO_CREDIT_CURRENCY_nan_MEAN,0,2
BURO_CREDIT_TYPE_Another_type_of_loan_MEAN,0,2
